Date,State,District,Latitude,Longitude,ResolvedLocation,Rainfall,Temperature,WeatherDataSource
2019-07-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.3,28.4,Open-Meteo Historical Weather API
2019-07-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.5,29.6,Open-Meteo Historical Weather API
2019-07-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.4,29.8,Open-Meteo Historical Weather API
2019-07-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,3.8,28.7,Open-Meteo Historical Weather API
2019-07-31,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.7,29.5,Open-Meteo Historical Weather API
2019-08-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.2,29.2,Open-Meteo Historical Weather API
2019-08-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.2,29.4,Open-Meteo Historical Weather API
2019-08-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,7.7,29.9,Open-Meteo Historical Weather API
2019-08-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,3.1,30.5,Open-Meteo Historical Weather API
2019-08-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,13.1,30.2,Open-Meteo Historical Weather API
2019-08-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.6,31.1,Open-Meteo Historical Weather API
2019-08-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.8,29.8,Open-Meteo Historical Weather API
2019-08-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,5.0,28.6,Open-Meteo Historical Weather API
2019-08-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,17.1,28.1,Open-Meteo Historical Weather API
2019-08-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,3.0,29.8,Open-Meteo Historical Weather API
2019-08-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,28.2,29.0,Open-Meteo Historical Weather API
2019-08-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,8.8,30.8,Open-Meteo Historical Weather API
2019-08-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.2,29.5,Open-Meteo Historical Weather API
2019-08-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,7.2,28.1,Open-Meteo Historical Weather API
2019-08-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,8.3,28.1,Open-Meteo Historical Weather API
2019-08-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,14.8,28.6,Open-Meteo Historical Weather API
2019-08-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,8.2,28.7,Open-Meteo Historical Weather API
2019-08-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,11.8,28.2,Open-Meteo Historical Weather API
2019-08-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.7,28.9,Open-Meteo Historical Weather API
2019-08-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,9.2,28.8,Open-Meteo Historical Weather API
2019-08-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,10.9,29.5,Open-Meteo Historical Weather API
2019-08-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.7,30.1,Open-Meteo Historical Weather API
2019-08-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,19.1,28.9,Open-Meteo Historical Weather API
2019-08-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,17.3,27.9,Open-Meteo Historical Weather API
2019-08-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,8.4,28.4,Open-Meteo Historical Weather API
2019-08-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.5,29.7,Open-Meteo Historical Weather API
2019-08-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.4,30.0,Open-Meteo Historical Weather API
2019-08-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,30.6,Open-Meteo Historical Weather API
2019-08-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,10.5,29.4,Open-Meteo Historical Weather API
2019-08-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,30.4,Open-Meteo Historical Weather API
2019-08-31,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.8,29.4,Open-Meteo Historical Weather API
2019-09-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,30.2,Open-Meteo Historical Weather API
2019-09-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.5,30.7,Open-Meteo Historical Weather API
2019-09-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,10.4,28.5,Open-Meteo Historical Weather API
2019-09-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.1,29.7,Open-Meteo Historical Weather API
2019-09-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.9,29.7,Open-Meteo Historical Weather API
2019-09-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,29.7,Open-Meteo Historical Weather API
2019-09-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.1,29.8,Open-Meteo Historical Weather API
2019-09-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,3.3,29.0,Open-Meteo Historical Weather API
2019-09-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.5,28.7,Open-Meteo Historical Weather API
2019-09-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,9.9,29.2,Open-Meteo Historical Weather API
2019-09-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,8.4,28.8,Open-Meteo Historical Weather API
2019-09-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,7.7,27.9,Open-Meteo Historical Weather API
2019-09-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,9.9,27.2,Open-Meteo Historical Weather API
2019-09-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,19.4,27.7,Open-Meteo Historical Weather API
2019-09-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.7,28.2,Open-Meteo Historical Weather API
2019-09-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.0,28.1,Open-Meteo Historical Weather API
2019-09-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,14.0,26.7,Open-Meteo Historical Weather API
2019-09-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,13.3,25.7,Open-Meteo Historical Weather API
2019-09-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.4,27.4,Open-Meteo Historical Weather API
2019-09-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,7.4,28.1,Open-Meteo Historical Weather API
2019-09-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.6,28.0,Open-Meteo Historical Weather API
2019-09-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,16.6,27.1,Open-Meteo Historical Weather API
2019-09-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,9.9,27.2,Open-Meteo Historical Weather API
2019-09-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,13.5,26.8,Open-Meteo Historical Weather API
2019-09-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,15.9,25.4,Open-Meteo Historical Weather API
2019-09-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,75.0,24.6,Open-Meteo Historical Weather API
2019-09-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,46.9,24.7,Open-Meteo Historical Weather API
2019-09-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,126.0,23.5,Open-Meteo Historical Weather API
2019-09-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,88.2,22.9,Open-Meteo Historical Weather API
2019-09-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,26.1,23.9,Open-Meteo Historical Weather API
2019-10-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,25.6,Open-Meteo Historical Weather API
2019-10-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.5,26.5,Open-Meteo Historical Weather API
2019-10-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,7.6,26.7,Open-Meteo Historical Weather API
2019-10-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.6,26.0,Open-Meteo Historical Weather API
2019-10-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.1,26.6,Open-Meteo Historical Weather API
2019-10-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,26.7,Open-Meteo Historical Weather API
2019-10-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.4,27.8,Open-Meteo Historical Weather API
2019-10-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.4,26.2,Open-Meteo Historical Weather API
2019-10-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,3.1,25.7,Open-Meteo Historical Weather API
2019-10-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,26.0,Open-Meteo Historical Weather API
2019-10-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.8,26.2,Open-Meteo Historical Weather API
2019-10-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,26.2,Open-Meteo Historical Weather API
2019-10-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.3,25.8,Open-Meteo Historical Weather API
2019-10-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.3,26.6,Open-Meteo Historical Weather API
2019-10-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,26.2,Open-Meteo Historical Weather API
2019-10-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,25.8,Open-Meteo Historical Weather API
2019-10-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,26.2,Open-Meteo Historical Weather API
2019-10-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,26.7,Open-Meteo Historical Weather API
2019-10-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,27.1,Open-Meteo Historical Weather API
2019-10-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.5,25.4,Open-Meteo Historical Weather API
2019-10-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.5,25.9,Open-Meteo Historical Weather API
2019-10-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,25.5,Open-Meteo Historical Weather API
2019-10-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.1,Open-Meteo Historical Weather API
2019-10-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.4,Open-Meteo Historical Weather API
2019-10-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.6,Open-Meteo Historical Weather API
2019-10-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.7,Open-Meteo Historical Weather API
2019-10-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.0,Open-Meteo Historical Weather API
2019-10-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,24.6,Open-Meteo Historical Weather API
2019-10-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.7,Open-Meteo Historical Weather API
2019-10-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,25.0,Open-Meteo Historical Weather API
2019-10-31,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.4,25.6,Open-Meteo Historical Weather API
2019-11-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,25.1,Open-Meteo Historical Weather API
2019-11-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.2,25.6,Open-Meteo Historical Weather API
2019-11-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,26.1,Open-Meteo Historical Weather API
2019-11-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.2,26.0,Open-Meteo Historical Weather API
2019-11-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.8,Open-Meteo Historical Weather API
2019-11-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.8,Open-Meteo Historical Weather API
2019-11-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.0,Open-Meteo Historical Weather API
2019-11-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.3,Open-Meteo Historical Weather API
2019-11-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,25.3,Open-Meteo Historical Weather API
2019-11-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,25.2,Open-Meteo Historical Weather API
2019-11-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.8,Open-Meteo Historical Weather API
2019-11-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.3,Open-Meteo Historical Weather API
2019-11-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.3,Open-Meteo Historical Weather API
2019-11-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.1,Open-Meteo Historical Weather API
2019-11-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.4,Open-Meteo Historical Weather API
2019-11-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.3,Open-Meteo Historical Weather API
2019-11-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.0,Open-Meteo Historical Weather API
2019-11-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.9,Open-Meteo Historical Weather API
2019-11-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.1,Open-Meteo Historical Weather API
2019-11-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.2,Open-Meteo Historical Weather API
2019-11-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.0,Open-Meteo Historical Weather API
2019-11-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.4,Open-Meteo Historical Weather API
2019-11-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.8,Open-Meteo Historical Weather API
2019-11-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.8,Open-Meteo Historical Weather API
2019-11-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.3,Open-Meteo Historical Weather API
2019-11-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.3,Open-Meteo Historical Weather API
2019-11-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.1,Open-Meteo Historical Weather API
2019-11-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.4,Open-Meteo Historical Weather API
2019-11-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.9,Open-Meteo Historical Weather API
2019-11-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.1,Open-Meteo Historical Weather API
2019-12-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.3,Open-Meteo Historical Weather API
2019-12-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.7,Open-Meteo Historical Weather API
2019-12-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.0,Open-Meteo Historical Weather API
2019-12-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.8,Open-Meteo Historical Weather API
2019-12-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.3,Open-Meteo Historical Weather API
2019-12-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.5,Open-Meteo Historical Weather API
2019-12-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.9,Open-Meteo Historical Weather API
2019-12-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.5,Open-Meteo Historical Weather API
2019-12-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.3,Open-Meteo Historical Weather API
2019-12-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.3,Open-Meteo Historical Weather API
2019-12-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.7,Open-Meteo Historical Weather API
2019-12-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.8,Open-Meteo Historical Weather API
2019-12-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,15.6,18.1,Open-Meteo Historical Weather API
2019-12-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,11.4,18.0,Open-Meteo Historical Weather API
2019-12-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.3,16.9,Open-Meteo Historical Weather API
2019-12-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.3,17.1,Open-Meteo Historical Weather API
2019-12-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.0,Open-Meteo Historical Weather API
2019-12-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.4,Open-Meteo Historical Weather API
2019-12-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.2,Open-Meteo Historical Weather API
2019-12-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.1,Open-Meteo Historical Weather API
2019-12-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.1,Open-Meteo Historical Weather API
2019-12-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.4,Open-Meteo Historical Weather API
2019-12-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.3,14.1,Open-Meteo Historical Weather API
2019-12-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.3,Open-Meteo Historical Weather API
2019-12-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,12.9,Open-Meteo Historical Weather API
2019-12-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,11.2,Open-Meteo Historical Weather API
2019-12-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,10.2,Open-Meteo Historical Weather API
2019-12-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,10.2,Open-Meteo Historical Weather API
2019-12-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,10.1,Open-Meteo Historical Weather API
2019-12-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,9.7,Open-Meteo Historical Weather API
2019-12-31,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,11.3,Open-Meteo Historical Weather API
2020-01-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.2,14.3,Open-Meteo Historical Weather API
2020-01-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.6,16.1,Open-Meteo Historical Weather API
2020-01-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.5,15.5,Open-Meteo Historical Weather API
2020-01-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.6,15.2,Open-Meteo Historical Weather API
2020-01-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.3,14.4,Open-Meteo Historical Weather API
2020-01-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.9,Open-Meteo Historical Weather API
2020-01-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.3,Open-Meteo Historical Weather API
2020-01-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.7,14.7,Open-Meteo Historical Weather API
2020-01-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.7,16.3,Open-Meteo Historical Weather API
2020-01-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.5,Open-Meteo Historical Weather API
2020-01-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.3,Open-Meteo Historical Weather API
2020-01-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,12.7,Open-Meteo Historical Weather API
2020-01-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,12.7,Open-Meteo Historical Weather API
2020-01-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,12.5,Open-Meteo Historical Weather API
2020-01-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.8,Open-Meteo Historical Weather API
2020-01-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.3,Open-Meteo Historical Weather API
2020-01-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.9,18.4,Open-Meteo Historical Weather API
2020-01-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,17.9,Open-Meteo Historical Weather API
2020-01-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.3,Open-Meteo Historical Weather API
2020-01-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.2,Open-Meteo Historical Weather API
2020-01-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.5,Open-Meteo Historical Weather API
2020-01-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,12.6,Open-Meteo Historical Weather API
2020-01-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.4,Open-Meteo Historical Weather API
2020-01-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.6,Open-Meteo Historical Weather API
2020-01-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.4,Open-Meteo Historical Weather API
2020-01-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.3,Open-Meteo Historical Weather API
2020-01-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.7,Open-Meteo Historical Weather API
2020-01-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,15.2,Open-Meteo Historical Weather API
2020-01-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.3,Open-Meteo Historical Weather API
2020-01-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.5,16.5,Open-Meteo Historical Weather API
2020-01-31,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.8,Open-Meteo Historical Weather API
2020-02-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.1,Open-Meteo Historical Weather API
2020-02-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.5,Open-Meteo Historical Weather API
2020-02-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.9,Open-Meteo Historical Weather API
2020-02-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.3,Open-Meteo Historical Weather API
2020-02-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.4,Open-Meteo Historical Weather API
2020-02-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.4,Open-Meteo Historical Weather API
2020-02-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.5,Open-Meteo Historical Weather API
2020-02-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.8,Open-Meteo Historical Weather API
2020-02-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.9,Open-Meteo Historical Weather API
2020-02-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.7,Open-Meteo Historical Weather API
2020-02-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.5,Open-Meteo Historical Weather API
2020-02-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.7,Open-Meteo Historical Weather API
2020-02-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.2,Open-Meteo Historical Weather API
2020-02-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.7,Open-Meteo Historical Weather API
2020-02-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.5,Open-Meteo Historical Weather API
2020-02-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.1,Open-Meteo Historical Weather API
2020-02-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.7,Open-Meteo Historical Weather API
2020-02-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.1,Open-Meteo Historical Weather API
2020-02-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.9,Open-Meteo Historical Weather API
2020-02-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.7,Open-Meteo Historical Weather API
2020-02-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.0,Open-Meteo Historical Weather API
2020-02-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.3,21.2,Open-Meteo Historical Weather API
2020-02-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,20.8,Open-Meteo Historical Weather API
2020-02-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.6,19.9,Open-Meteo Historical Weather API
2020-02-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,35.5,18.2,Open-Meteo Historical Weather API
2020-02-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,7.6,17.3,Open-Meteo Historical Weather API
2020-02-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.2,Open-Meteo Historical Weather API
2020-02-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.1,Open-Meteo Historical Weather API
2020-02-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.9,Open-Meteo Historical Weather API
2020-03-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.8,Open-Meteo Historical Weather API
2020-03-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.3,20.9,Open-Meteo Historical Weather API
